Date,Time,OS,Focal,Composition,Latitude,Longitude
21-Apr-11,14:30,OS17134,Lucas/,Lucas/Poto/Sammy/Luna/Liana/Lela/,-0.63272945,-76.15365018
21-Apr-11,14:45,OS17134,Lucas/,Lucas/Poto/Sammy/Luna/Liana/Lela/,-0.6326872,-76.15368537
21-Apr-11,15:00,OS17134,Lucas/,Lucas/Poto/Sammy/Luna/Liana/Lela/,-0.63276532,-76.15374319
21-Apr-11,15:15,OS17134,Lucas/,Lucas/Poto/Sammy/Luna/Liana/Lela/,-0.63267871,-76.15367746
21-Apr-11,15:30,OS17134,Lucas/,Lucas/Poto/Sammy/Luna/Liana/Lela/,-0.63274846,-76.15367218
21-Apr-11,16:00,OS17134,Lucas/,Lucas/Poto/Sammy/Luna/Liana/Lela/,-0.63275418,-76.15376824
21-Apr-11,16:30,OS17134,Lucas/,Lucas/Poto/Sammy/Luna/Liana/Lela/,-0.63272263,-76.15371816
21-Apr-11,16:45,OS17134,Lucas/,Lucas/Poto/Sammy/Luna/Liana/Lela/,-0.63287967999999994,-76.15385055
21-Apr-11,17:00,OS17134,Lucas/,Lucas/Poto/Sammy/Luna/Liana/Lela/,-0.63355571,-76.15600793
21-Apr-11,17:15,OS17134,Lucas/,Lucas/Poto/Sammy/Luna/Liana/Lela/,-0.63360786,-76.156128
21-Apr-11,17:30,OS17134,Lucas/,Lucas/Poto/Sammy/Luna/Liana/Lela/,-0.6332138,-76.15592366
21-Apr-11,17:45,OS17134,Lucas/,Lucas/Poto/Sammy/Luna/Liana/Lela/,-0.63288584,-76.15550468
21-Apr-11,18:00,OS17134,Lucas/,Lucas/Poto/Sammy/Luna/Liana/Lela/,-0.63302289,-76.15536729
24-Apr-11,9:30,OS17137,Sammy/,Nipa/Nika/Lucas/Sammy/Poto/Ana/Aisha/Ayax/,-0.63310748,-76.15551997
24-Apr-11,10:30,OS17137,Sammy/,Nipa/Nika/Lucas/Sammy/Poto/Ana/Aisha/Ayax/,-0.63270019,-76.15370644
24-Apr-11,10:45,OS17137,Sammy/,Nipa/Nika/Lucas/Sammy/Poto/Ana/Aisha/Ayax/,-0.63270253,-76.1537586
24-Apr-11,11:00,OS17137,Sammy/,Nipa/Nika/Lucas/Sammy/Poto/Ana/Aisha/Ayax/,-0.63272904,-76.15379904
24-Apr-11,11:15,OS17137,Sammy/,Nipa/Nika/Lucas/Sammy/Poto/Ana/Aisha/Ayax/,-0.63268953000000006,-76.15377935
24-Apr-11,11:30,OS17137,Sammy/,Nipa/Nika/Lucas/Sammy/Poto/Ana/Aisha/Ayax/,-0.63271415,-76.153763
24-Apr-11,12:15,OS17137,Sammy/,Nipa/Nika/Lucas/Sammy/Poto/Ana/Aisha/Ayax/,-0.63281016,-76.15376387
24-Apr-11,12:30,OS17137,Sammy/,Nipa/Nika/Lucas/Sammy/Poto/Ana/Aisha/Ayax/,-0.63267755,-76.15380975
25-Apr-11,14:45,OS17138,Poto/,Poto/,-0.63307714,-76.15419416
25-Apr-11,15:00,OS17138,Poto/,Poto/,-0.63353539,-76.15590259
25-Apr-11,15:15,OS17138,Poto/,Poto/,-0.63357385,-76.15587423
25-Apr-11,15:30,OS17138,Poto/,Poto/,-0.63356974,-76.15588829
25-Apr-11,15:45,OS17138,Poto/,Poto/,-0.63358581,-76.15585521
25-Apr-11,16:00,OS17138,Poto/,Poto/Oikamo/Olio/,-0.63359879,-76.15596416
25-Apr-11,16:15,OS17138,Poto/,Poto/Oikamo/Olio/,-0.63358152,-76.15611574
25-Apr-11,16:30,OS17138,Poto/,Poto/Oikamo/Olio/,-0.63375932,-76.1563727
25-Apr-11,16:45,OS17138,Poto/,Poto/Oikamo/Olio/Sammy/,-0.6337786,-76.1564215
25-Apr-11,17:00,OS17138,Poto/,Poto/Oikamo/Olio/Sammy/,-0.63382462,-76.15652079
25-Apr-11,17:15,OS17138,Poto/,Poto/,-0.63417075999999994,-76.15596745
25-Apr-11,17:30,OS17138,Poto/,Poto/,-0.63593071,-76.15611018
26-Apr-11,10:45,OS98484,Eva/,Eva/Ergie/Eli/Poto/Ana/Aisha/Ayax/Evita/Elena/Luna/Liana/Lela/Vita/Violeta/Lucas/Sammy/Nenki/,-0.63373137,-76.15247716
26-Apr-11,11:00,OS98484,Eva/,Eva/Ergie/Eli/Poto/Ana/Aisha/Ayax/Evita/Elena/Luna/Liana/Lela/Vita/Violeta/Lucas/Sammy/Nenki/,-0.6335996,-76.15289942
26-Apr-11,11:15,OS98484,Eva/,Eva/Ergie/Eli/Poto/Ana/Aisha/Ayax/Evita/Elena/Luna/Liana/Lela/Vita/Violeta/Lucas/Sammy/Nenki/,-0.63366217,-76.15289923
26-Apr-11,11:45,OS98484,Eva/,Eva/Ergie/Eli/Poto/Ana/Aisha/Ayax/Luna/Liana/Lela/,-0.63352521,-76.15277001
26-Apr-11,12:15,OS98484,Eva/,Eva/Ergie/Eli/Poto/Ana/Aisha/Ayax/Luna/Liana/Lela/,-0.63276818,-76.15381231
26-Apr-11,12:45,OS98484,Eva/,Eva/Ergie/Eli/Poto/Ana/Aisha/Ayax/Luna/Liana/Lela/,-0.63278913,-76.15377613
26-Apr-11,13:00,OS98484,Eva/,Eva/Ergie/Eli/Poto/Ana/Aisha/Ayax/Luna/Liana/Lela/,-0.63271535,-76.15376825
26-Apr-11,13:15,OS98484,Eva/,Eva/Ergie/Eli/Poto/Ana/Aisha/Ayax/Luna/Liana/Lela/,-0.63274938,-76.15379615
26-Apr-11,15:00,OS98484,Nipa/,Nipa/Nika/Ana/Aisha/Ayax/Eva/Ergie/Eli/Luna/Liana/Lela/Poto/,-0.6329199,-76.15388178
26-Apr-11,15:15,OS98484,Nipa/,Nipa/Nika/Ana/Aisha/Ayax/Eva/Ergie/Eli/Luna/Liana/Lela/Poto/,-0.63279729,-76.15364198
26-Apr-11,15:30,OS98484,Eva/,Eva/Ergie/Eli/Poto/Ana/Aisha/Ayax/Luna/Liana/Lela/,-0.63287944,-76.15390907
26-Apr-11,16:00,OS98484,Eva/,Eva/Ergie/Eli/Poto/Ana/Aisha/Ayax/Luna/Liana/Lela/,-0.63313507,-76.15436479
26-Apr-11,16:15,OS98484,Eva/,Eva/Ergie/Eli/Poto/Ana/Aisha/Ayax/Luna/Liana/Lela/,-0.63365362,-76.15598093
26-Apr-11,16:30,OS98484,Eva/,Ana/Aisha/Ayax/Luna/Liana/Lela/Eva/Ergie/Eli/Poto/,-0.63311889,-76.15511338
26-Apr-11,16:45,OS98484,Eva/,Eva/Ergie/Eli/Poto/,-0.63391419,-76.15493235
26-Apr-11,17:15,OS98484,Eva/,Eva/Ergie/Eli/Poto/,-0.63647057,-76.15573219
26-Apr-11,17:30,OS98484,Eva/,Eva/Ergie/Eli/Poto/,-0.63652508,-76.1558497
26-Apr-11,17:45,OS98484,Eva/,Eva/Ergie/Eli/Poto/,-0.63651782,-76.15583711
5-May-11,7:30,OS98493,Lucas/,Lucas/Poto/Nenki/Sammy/,-0.62750609,-76.16436881
16-May-11,17:45,OS17159,Poto/,Poto/,-0.63010587,-76.16045288
16-May-11,18:00,OS17159,Poto/,Poto/,-0.62997857,-76.15985728
16-May-11,18:15,OS17159,Poto/,Poto/,-0.63051552,-76.15932739
17-May-11,6:45,OS17160,Poto/,Poto/Nipa/Nika/Ana/Aisha/Ayax/,-0.63113918,-76.15879128
17-May-11,7:00,OS17160,Poto/,Poto/Nipa/Nika/Ana/Aisha/Ayax/,-0.63112462,-76.15880257
17-May-11,7:15,OS17160,Poto/,Poto/Nipa/Nika/Ana/Aisha/Ayax/,-0.63102824,-76.15866212
17-May-11,7:30,OS17160,Poto/,Poto/Nipa/Nika/Ana/Aisha/Ayax/,-0.63105742,-76.15868909
17-May-11,7:45,OS17160,Poto/,Poto/Nipa/Nika/Ana/Aisha/Ayax/,-0.63109653,-76.15872519
17-May-11,8:00,OS17160,Poto/,Poto/Nipa/Nika/Ana/Aisha/Ayax/,-0.63107574,-76.15866572
17-May-11,8:15,OS17160,Poto/,Poto/Nipa/Nika/Ana/Aisha/Ayax/,-0.63114355,-76.15862795
17-May-11,8:30,OS17160,Poto/,Poto/Nipa/Nika/Ana/Aisha/Ayax/,-0.63016371,-76.15898378
17-May-11,8:45,OS17160,Poto/,Poto/Nipa/Nika/Ana/Aisha/Ayax/,-0.63012035,-76.15885499
17-May-11,9:00,OS17160,Poto/,Poto/Nipa/Nika/Ana/Aisha/Ayax/,-0.63004854,-76.15893008
17-May-11,9:15,OS17160,Poto/,Poto/Nipa/Nika/Ana/Aisha/Ayax/Lucas/,-0.62950022,-76.15852123
17-May-11,9:30,OS17160,Poto/,Lucas/Poto/Sammy/,-0.62797457,-76.15802022
17-May-11,9:45,OS98505,Sammy/,Lucas/Poto/Sammy/,-0.62783626,-76.15765932
17-May-11,10:00,OS98505,Sammy/,Lucas/Poto/Sammy/Nenki/,-0.62779347,-76.15574347
17-May-11,10:15,OS98505,Sammy/,Lucas/Poto/Sammy/Nenki/,-0.62802062,-76.15398321
17-May-11,10:30,OS98505,Sammy/,Lucas/Poto/Sammy/Nenki/,-0.62798415,-76.15208802
17-May-11,10:45,OS98505,Sammy/,Lucas/Poto/Sammy/Nenki/,-0.6285734,-76.15103698
17-May-11,11:15,OS98505,Sammy/,Lucas/Poto/Sammy/Nenki/,-0.62798397,-76.14853922
17-May-11,11:30,OS98505,Sammy/,Lucas/Poto/Sammy/Nenki/,-0.62817156,-76.14789001
17-May-11,11:45,OS98505,Sammy/,Lucas/Poto/Sammy/Nenki/,-0.6288345,-76.14803483
17-May-11,12:00,OS98505,Sammy/,Lucas/Poto/Sammy/Nenki/,-0.62881785,-76.14795808
17-May-11,12:15,OS98505,Sammy/,Lucas/Poto/Sammy/Nenki/,-0.62893156,-76.14810733
17-May-11,12:30,OS98505,Sammy/,Lucas/Poto/Sammy/Nenki/,-0.62880757,-76.14807464
17-May-11,12:45,OS98505,Sammy/,Lucas/Poto/Sammy/Nenki/,-0.62884788,-76.14819388
17-May-11,13:15,OS98505,Sammy/,Lucas/Poto/Sammy/Nenki/,-0.62859077,-76.1482943
17-May-11,13:30,OS98505,Sammy/,Lucas/Poto/Sammy/Nenki/,-0.62881511,-76.14819792
17-May-11,13:45,OS98505,Sammy/,Lucas/Poto/Sammy/Nenki/,-0.62963918,-76.14668559
17-May-11,14:00,OS98505,Sammy/,Lucas/Poto/Sammy/Nenki/,-0.62967104,-76.14534052
17-May-11,14:15,OS98505,Sammy/,Lucas/Poto/Sammy/Nenki/,-0.63091396,-76.14513709
17-May-11,14:30,OS98505,Sammy/,Lucas/Poto/Sammy/Nenki/,-0.63160017,-76.1454337
17-May-11,15:00,OS98505,Sammy/,Lucas/Poto/Sammy/Nenki/,-0.63313557,-76.14797385
17-May-11,15:15,OS98505,Sammy/,Lucas/Poto/Sammy/Nenki/,-0.63535701,-76.14806666
17-May-11,15:30,OS98505,Sammy/,Lucas/Poto/Sammy/Nenki/,-0.63591526,-76.14842016
17-May-11,16:00,OS98505,Sammy/,Lucas/Poto/Sammy/,-0.63504898,-76.15105397
17-May-11,16:15,OS98505,Sammy/,Lucas/Poto/Sammy/,-0.63385826,-76.15267472
17-May-11,16:30,OS98505,Sammy/,Lucas/Poto/Sammy/,-0.63313867,-76.15438361
17-May-11,16:45,OS98505,Sammy/,Lucas/Poto/Sammy/Evita/Elena/,-0.63359168,-76.15602221
17-May-11,17:00,OS98505,Sammy/,Poto/Sammy/,-0.6337304,-76.15612362
17-May-11,17:15,OS98505,Sammy/,Poto/Sammy/,-0.63363185,-76.15615585
17-May-11,17:30,OS98505,Sammy/,Poto/Sammy/,-0.63315922,-76.15692682
17-May-11,17:45,OS98505,Sammy/,Poto/Sammy/,-0.63306932,-76.15769399
17-May-11,18:00,OS98505,Sammy/,Poto/Sammy/,-0.63261138,-76.1581383
26-May-11,14:30,OS17169,Nenki/,Nenki/Poto/Ana/Aisha/Ayax/,-0.63369123,-76.15618666
27-May-11,8:15,OS98515,Nenki/,Nenki/Lucas/Poto/,-0.63247614,-76.16020355
27-May-11,8:45,OS98515,Nenki/,Nenki/Lucas/Poto/,-0.6330013,-76.15823669
27-May-11,9:00,OS98515,Nenki/,Nenki/Lucas/Poto/,-0.63373947,-76.15785944
27-May-11,9:15,OS98515,Nenki/,Nenki/Lucas/Poto/,-0.63495435,-76.15855102
27-May-11,9:30,OS98515,Nenki/,Nenki/Lucas/Poto/,-0.63558167,-76.15736459
27-May-11,9:45,OS98515,Nenki/,Nenki/Lucas/Poto/,-0.63572547,-76.15741525
27-May-11,10:00,OS98515,Nenki/,Nenki/Lucas/Poto/,-0.6356639,-76.15743798
30-May-11,9:30,OS98518,Poto/,Poto/,-0.63021675,-76.16916972
30-May-11,9:45,OS98518,Poto/,Poto/,-0.63036929,-76.16912218
30-May-11,10:15,OS98518,Poto/,Poto/,-0.63046972,-76.16906253
30-May-11,10:30,OS98518,Poto/,Poto/,-0.63039189,-76.16907175
30-May-11,10:45,OS98518,Poto/,Poto/,-0.63047905,-76.16909934
30-May-11,11:00,OS98518,Poto/,Poto/,-0.63145276,-76.16888207
30-May-11,11:15,OS98518,Poto/,Poto/,-0.63180856,-76.1695172
30-May-11,11:30,OS98518,Poto/,Poto/,-0.63266045,-76.16969975
30-May-11,11:45,OS98518,Poto/,Poto/,-0.6330507,-76.16947917
30-May-11,12:00,OS98518,Poto/,Poto/,-0.63320975,-76.16945647
30-May-11,12:15,OS98518,Poto/,Poto/,-0.6333072,-76.16953546
30-May-11,12:30,OS98518,Poto/,Poto/,-0.63325077,-76.16973322
30-May-11,12:45,OS98518,Poto/,Poto/,-0.63332857,-76.16989053
30-May-11,13:00,OS98518,Poto/,Poto/,-0.63326239,-76.16952933
30-May-11,13:45,OS98518,Poto/,Poto/,-0.63264132,-76.16950688
31-May-11,9:30,OS17174,Poto/,Poto/Kauo/Kauoka/,-0.6322873,-76.16662724
31-May-11,9:45,OS17174,Poto/,Poto/Kauo/Kauoka/,-0.63222265,-76.16621275
31-May-11,10:15,OS17174,Kauo/,Poto/Kauo/Kauoka/Mika/Mali/Maquis/,-0.63258708,-76.16546986
31-May-11,10:30,OS17174,Kauo/,Poto/Kauo/Kauoka/Mika/Mali/Maquis/,-0.63257522,-76.1654979
31-May-11,10:45,OS17174,Kauo/,Poto/Kauo/Kauoka/Mika/Mali/Maquis/,-0.63257579,-76.16548898
31-May-11,11:00,OS17174,Kauo/,Poto/Kauo/Kauoka/Mika/Mali/Maquis/,-0.63256688,-76.16548502
31-May-11,11:15,OS17174,Kauo/,Poto/Kauo/Kauoka/Mika/Mali/Maquis/,-0.63253829,-76.16545778
31-May-11,11:30,OS17174,Kauo/,Poto/Kauo/Kauoka/Mika/Mali/Maquis/,-0.63254509,-76.16544395
31-May-11,11:45,OS17174,Kauo/,Poto/Kauo/Kauoka/Mika/Mali/Maquis/,-0.63255315,-76.16547446
31-May-11,12:00,OS17174,Kauo/,Poto/Kauo/Kauoka/Mika/Mali/Maquis/,-0.63255114,-76.16550071
31-May-11,12:15,OS17174,Kauo/,Poto/Kauo/Kauoka/Mika/Mali/Maquis/,-0.6325381,-76.16548882
31-May-11,12:45,OS17174,Kauo/,Poto/Kauo/Kauoka/Mika/Mali/Maquis/,-0.63250796,-76.16551025
31-May-11,13:30,OS17174,Kauo/,Poto/Kauo/Kauoka/Mika/Mali/Maquis/,-0.63250144,-76.16538964
31-May-11,13:45,OS17174,Kauo/,Kauo/Kauoka/Poto/Mika/Mali/Maquis/,-0.63179491,-76.16548902
31-May-11,14:00,OS17174,Kauo/,Kauo/Kauoka/Poto/Mika/Mali/Maquis/,-0.63112517,-76.16600786
31-May-11,14:30,OS17174,Kauo/,Kauo/Kauoka/Poto/Mika/Mali/Maquis/,-0.63123885,-76.16613409
31-May-11,14:45,OS17174,Kauo/,Kauo/Kauoka/Poto/Mika/Mali/Maquis/,-0.6312427,-76.16602703
31-May-11,15:30,OS17174,Kauo/,Kauo/Kauoka/Poto/Mika/Mali/Maquis/,-0.63169397,-76.16421797
13-Jun-11,8:00,OS98532,Poto/,Poto/,-0.6355699,-76.16352664
13-Jun-11,8:15,OS98532,Poto/,Poto/,-0.63546993,-76.16359754
13-Jun-11,8:30,OS98532,Poto/,Poto/,-0.63560263,-76.16355625
13-Jun-11,8:45,OS98532,Poto/,Poto/,-0.63557518,-76.16353772
13-Jun-11,9:00,OS98532,Poto/,Poto/Mika/Mali/Maquis/,-0.63558584,-76.16354976
13-Jun-11,9:15,OS98532,Poto/,Poto/Mika/Mali/Maquis/,-0.63575487,-76.16346857
13-Jun-11,9:30,OS98532,Poto/,Poto/Mika/Mali/Maquis/,-0.6356884,-76.16341048
13-Jun-11,9:45,OS98532,Poto/,Poto/Mika/Mali/Maquis/,-0.63547423,-76.16326369
13-Jun-11,10:00,OS98532,Poto/,Poto/Mika/Mali/Maquis/,-0.63532285,-76.16354789
13-Jun-11,10:15,OS98532,Poto/,Poto/Mika/Mali/Maquis/,-0.63530004,-76.16368329
13-Jun-11,10:30,OS98532,Poto/,Poto/Mika/Mali/Maquis/,-0.63530519,-76.16346338
13-Jun-11,11:00,OS98532,Poto/,Poto/Mika/Mali/Maquis/,-0.63490698,-76.16271046
13-Jun-11,11:15,OS98532,Poto/,Poto/Mika/Mali/Maquis/,-0.63490483,-76.16277516
13-Jun-11,11:30,OS98532,Poto/,Poto/Mika/Mali/Maquis/,-0.63477691,-76.16263073
17-Jun-11,14:15,OS98536,Sammy/,Sammy/Poto/Nenki/,-0.63797952,-76.1592354
17-Jun-11,14:30,OS98536,Sammy/,Poto/Sammy/Nenki/,-0.6383912,-76.15983239
17-Jun-11,14:45,OS98536,Sammy/,Poto/Sammy/Nenki/,-0.63844134,-76.15966175
17-Jun-11,15:00,OS98536,Sammy/,Poto/Sammy/Nenki/,-0.63833317999999994,-76.16039962
2-Jul-11,8:30,OS98551,Andreo/,Poto/Andreo/,-0.6308865,-76.16338609
2-Jul-11,9:00,OS98551,Andreo/,Poto/Andreo/,-0.6310312,-76.1632949
2-Jul-11,9:15,OS98551,Andreo/,Poto/Andreo/,-0.63090565,-76.16346384
2-Jul-11,9:45,OS98551,Andreo/,Poto/Andreo/,-0.63103915,-76.16353279
2-Jul-11,10:00,OS98551,Andreo/,Poto/Andreo/,-0.63143913,-76.1639819
2-Jul-11,10:15,OS98551,Andreo/,Poto/Andreo/,-0.63133217,-76.16372905
2-Jul-11,10:30,OS98551,Andreo/,Poto/Andreo/,-0.63151106,-76.16344537
2-Jul-11,10:45,OS98551,Andreo/,Poto/Andreo/,-0.63222916,-76.16508647
2-Jul-11,11:00,OS98551,Andreo/,Poto/Andreo/,-0.63199379,-76.1675244
2-Jul-11,11:15,OS98551,Andreo/,Poto/Andreo/Mika/Mali/Maquis/Kauo/Kauoka/Kira/Buka/Boa/,-0.63174928,-76.1683771
2-Jul-11,11:30,OS98551,Andreo/,Poto/Andreo/Mika/Mali/Maquis/Kauo/Kauoka/Kira/Buka/Boa/,-0.63171754,-76.16839817
2-Jul-11,12:15,OS98551,Andreo/,Poto/Andreo/Mika/Mali/Maquis/Kauo/Kauoka/Kira/Buka/Boa/,-0.63169231,-76.1683351
2-Jul-11,13:15,OS98551,Andreo/,Poto/Andreo/Mika/Mali/Maquis/Kauo/Kauoka/Kira/Buka/Boa/,-0.63173541,-76.16832031
2-Jul-11,13:30,OS98551,Andreo/,Poto/Andreo/Mika/Mali/Maquis/Kauo/Kauoka/Kira/Buka/Boa/,-0.63172112,-76.16833808
2-Jul-11,13:45,OS98551,Andreo/,Poto/Andreo/Mika/Mali/Maquis/Kauo/Kauoka/Kira/Buka/Boa/,-0.63180286,-76.16831712
2-Jul-11,14:15,OS98551,Andreo/,Poto/Andreo/Mika/Mali/Maquis/Kauo/Kauoka/Kira/Buka/Boa/,-0.63181571,-76.16835985
2-Jul-11,14:30,OS98551,Andreo/,Poto/Andreo/Mika/Mali/Maquis/Kauo/Kauoka/Kira/Buka/Boa/,-0.631832,-76.16821294
3-Jul-11,7:00,OS98552,Kauo/,Andreo/Poto/Kauo/Kauoka/Kira/Mika/Mali/Maquis/Buka/Boa/,-0.63180159,-76.16835603
3-Jul-11,7:15,OS98552,Kauo/,Kauo/Kauoka/Kira/Poto/Andreo/Mika/Mali/Maquis/Buka/Boa/,-0.6315136,-76.16837664
3-Jul-11,7:45,OS98552,Kauo/,Andreo/Poto/Kauo/Kauoka/Kira/Mika/Mali/Maquis/Buka/Boa/,-0.63177869,-76.16844325
3-Jul-11,8:00,OS98552,Kauo/,Kauo/Kauoka/Kira/Poto/Andreo/Mika/Mali/Maquis/Buka/Boa/,-0.63169226,-76.16843405
3-Jul-11,8:15,OS98552,Kauo/,Kauo/Kauoka/Kira/Poto/Andreo/Mika/Mali/Maquis/Buka/Boa/,-0.63177067,-76.16843902
3-Jul-11,8:30,OS98552,Kauo/,Kauo/Kauoka/Kira/Poto/Andreo/Mika/Mali/Maquis/Buka/Boa/,-0.63179831,-76.16845277
3-Jul-11,8:45,OS98552,Kauo/,Kauo/Kauoka/Kira/Poto/Andreo/Mika/Mali/Maquis/Buka/Boa/,-0.63175222,-76.16855332
3-Jul-11,9:00,OS98552,Kauo/,Kauo/Kauoka/Kira/Poto/Andreo/Mika/Mali/Maquis/Buka/Boa/,-0.63158863,-76.16870072
3-Jul-11,9:15,OS98552,Kauo/,Kauo./Kauoka/Kira/Poto/Andreo/Mika/Mali/Maquis/Buka/Boa/,-0.631661,-76.16878478
3-Jul-11,9:30,OS98552,Kauo/,Kauo/Kauoka/Kira/Poto/Andreo/Mika/Mali/Maquis/Buka/Boa/,-0.63156909,-76.16834711
3-Jul-11,9:45,OS98552,Kauo/,Kauo/Kauoka/Kira/Poto/Andreo/Mika/Mali/Maquis/Buka/Boa/,-0.63190318,-76.16834555
3-Jul-11,10:00,OS98552,Kauo/,Kauo/Kauoka/Kira/Poto/Andreo/Mika/Mali/Maquis/Buka/Boa/,-0.6319627,-76.16827432
3-Jul-11,10:15,OS98552,Kauo/,Kauo/Kauoka/Kira/Poto/Andreo/Mika/Mali/Maquis/Buka/Boa/,-0.6318488,-76.16801192
3-Jul-11,10:30,OS98552,Kauo/,Kauo/Kauoka/Kira/Poto/Andreo/Mika/Mali/Maquis/Buka/Boa/,-0.63238899,-76.16592956
3-Jul-11,10:45,OS98552,Kauo/,Kauo/Kauoka/Kira/Poto/Andreo/Mika/Mali/Maquis/Buka/Boa/,-0.63362851,-76.16507238
3-Jul-11,11:00,OS98552,Kauo/,Kauo/Kauoka/Kira/Poto/Andreo/Mika/Mali/Maquis/Buka/Boa/,-0.63435042,-76.16350341
3-Jul-11,11:15,OS98552,Kauo/,Kauo/Kauoka/Kira/Poto/Andreo/Mika/Mali/Maquis/Buka/Boa/,-0.63441585,-76.16194617
13-Jul-11,9:00,OS17180,Poto/,Poto/Mono/,-0.63133378,-76.16561965
13-Jul-11,9:15,OS17180,Poto/,Poto/Mono/,-0.63123247,-76.16504591
13-Jul-11,9:30,OS17180,Poto/,Poto/Mono/,-0.63123264,-76.16505165
13-Jul-11,9:45,OS17180,Poto/,Poto/Mono/Kauo/Kauoka/Kira/Sofia/Silvi/Summer/,-0.63003925,-76.16556756
13-Jul-11,10:15,OS17180,Poto/,Poto/Mono/Kauo/Kauoka/Kira/Sofia/Silvi/Summer/,-0.62957622,-76.16572799
13-Jul-11,10:30,OS17180,Poto/,Poto/Mono/Kauo/Kauoka/Kira/Sofia/Silvi/Summer/,-0.6294699,-76.16576927
13-Jul-11,10:45,OS17180,Poto/,Poto/Mono/Andreo/Kauo/Kauoka/Kira/Sofia/Silvi/Summer/,-0.62941344,-76.16579565
13-Jul-11,11:00,OS17180,Poto/,Poto/Mono/Andreo/Kauo/Kauoka/Kira/Sofia/Silvi/Summer/,-0.62939196,-76.16577496
13-Jul-11,11:15,OS17180,Poto/,Poto/Mono/Andreo/Kauo/Kauoka/Kira/Sofia/Silvi/Summer/,-0.62944867,-76.1658348
13-Jul-11,11:30,OS17180,Poto/,Poto/Mono/Andreo/Kauo/Kauoka/Kira/Sofia/Silvi/Summer/,-0.62939097,-76.16576442
13-Jul-11,11:45,OS17180,Poto/,Poto/Mono/Andreo/Kauo/Kauoka/Kira/Sofia/Silvi/Summer/,-0.62944476,-76.16570263
13-Jul-11,12:15,OS17180,Poto/,Poto/Mono/Andreo/Kauo/Kauoka/Kira/Sofia/Silvi/Summer/,-0.62935492,-76.16577177
13-Jul-11,12:30,OS17180,Poto/,Poto/Kauo/Kauoka/Kira/,-0.62898944,-76.16567006
13-Jul-11,12:45,OS17180,Poto/,Poto/Kauo/Kauoka/Kira/,-0.62845498,-76.16532648
13-Jul-11,17:30,OS17180,Andreo/,Andreo/Kauo/Kauoka/Kira/Poto/,-0.6300018,-76.16595774
13-Jul-11,17:45,OS17180,Andreo/,Andreo/Kauo/Kauoka/Kira/Poto/,-0.63031203,-76.16670101
16-Jul-11,8:00,OS98565,Poto/,Poto/Lucas/,-0.63740092,-76.16358862
16-Jul-11,8:15,OS17183,Lucas/,Lucas/Poto/,-0.63771591,-76.16391879
16-Jul-11,8:15,OS98565,Poto/,Poto/Lucas/,-0.63758009,-76.16346
16-Jul-11,8:30,OS98565,Poto/,Poto/Lucas/Vita/Violeta/,-0.63774025,-76.16386778
16-Jul-11,8:45,OS98565,Poto/,Poto/Lucas/Vita/Violeta/,-0.63776349,-76.1639542
16-Jul-11,8:45,OS17183,Lucas/,Lucas/Poto/Vita/Violeta/,-0.63746382,-76.1640974
16-Jul-11,9:00,OS98565,Poto/,Poto/Lucas/Vita/Violeta/,-0.63744158,-76.16402472
16-Jul-11,9:00,OS17183,Lucas/,Lucas/Poto/Vita/Violeta/,-0.63732529,-76.16400101
16-Jul-11,9:15,OS98565,Poto/,Poto/Lucas/Vita/Violeta/,-0.63744099,-76.16409242
16-Jul-11,9:30,OS98565,Poto/,Poto/Lucas/Vita/Violeta/,-0.637381,-76.16401538
16-Jul-11,9:45,OS98565,Poto/,Poto/Lucas/Vita/Violeta/,-0.63741787,-76.16402699
16-Jul-11,10:00,OS98565,Poto/,Poto/Lucas/Vita/Violeta/,-0.63762737,-76.16388223
16-Jul-11,10:00,OS17183,Lucas/,Lucas/Poto/Vita/Violeta/,-0.63769744,-76.16387281
16-Jul-11,10:15,OS17183,Lucas/,Lucas/Poto/Vita/Violeta/,-0.63771441,-76.16390084
16-Jul-11,10:15,OS98565,Poto/,Poto/Lucas/Vita/Violeta/,-0.63759093,-76.16383589
16-Jul-11,10:30,OS98565,Poto/,Poto/Lucas/Vita/Violeta/,-0.63782746,-76.16360382
16-Jul-11,10:45,OS98565,Poto/,Poto/Lucas/Vita/Violeta/,-0.6378319,-76.1636146
16-Jul-11,10:45,OS17183,Lucas/,Lucas/Poto/Vita/Violeta/,-0.63774849,-76.16360445
16-Jul-11,11:00,OS98565,Poto/,Poto/Lucas/Vita/Violeta/,-0.63784396,-76.16360374
16-Jul-11,11:15,OS98565,Poto/,Poto/Lucas/Vita/Violeta/,-0.6379393,-76.16389474
16-Jul-11,11:30,OS17183,Lucas/,Lucas/Poto/Vita/Violeta/,-0.63786222,-76.16380234
16-Jul-11,11:30,OS98565,Poto/,Poto/Lucas/Vita/Violeta/,-0.63777505,-76.1639198
16-Jul-11,11:45,OS17183,Lucas/,Lucas/Poto/Vita/Violeta/,-0.63787656,-76.16381386
16-Jul-11,11:45,OS98565,Poto/,Poto/Lucas/Vita/Violeta/,-0.6377571,-76.16384261
16-Jul-11,12:00,OS17183,Lucas/,Lucas/Poto/Vita/Violeta/,-0.63775697,-76.16397366
16-Jul-11,12:00,OS98565,Poto/,Poto/Lucas/Vita/Violeta/,-0.63782596,-76.16391086
